country,operator,prefix
Singapore,MobileOne,65817
Singapore,MobileOne,658188
Singapore,MobileOne,658190
Singapore,MobileOne,658191
Singapore,MobileOne,658192
Singapore,MobileOne,658193
Singapore,MobileOne,658194
Singapore,MobileOne,658195
Singapore,MobileOne,658196
Singapore,MobileOne,658197
Singapore,MobileOne,658199
Singapore,MobileOne,658210
Singapore,MobileOne,658211
Singapore,MobileOne,658212
Singapore,MobileOne,658213
Singapore,MobileOne,658214
Singapore,MobileOne,658215
Singapore,MobileOne,658216
Singapore,MobileOne,658217
Singapore,MobileOne,658219
Singapore,MobileOne,658222
Singapore,MobileOne,65827
Singapore,MobileOne,658282
Singapore,MobileOne,658288
Singapore,MobileOne,658320
Singapore,MobileOne,658323
Singapore,MobileOne,658324
Singapore,MobileOne,658325
Singapore,MobileOne,658326
Singapore,MobileOne,658327
Singapore,MobileOne,658329
Singapore,MobileOne,658333
Singapore,MobileOne,658366
Singapore,MobileOne,658368
Singapore,MobileOne,658382
Singapore,MobileOne,658383
Singapore,MobileOne,658388
Singapore,MobileOne,658410
Singapore,MobileOne,658412
Singapore,MobileOne,658413
Singapore,MobileOne,658414
Singapore,MobileOne,658415
Singapore,MobileOne,658416
Singapore,MobileOne,658417
Singapore,MobileOne,658418
Singapore,MobileOne,658419
Singapore,MobileOne,658440
Singapore,MobileOne,658441
Singapore,MobileOne,658442
Singapore,MobileOne,658443
Singapore,MobileOne,658444
Singapore,MobileOne,658445
Singapore,MobileOne,658446
Singapore,MobileOne,658447
Singapore,MobileOne,658448
Singapore,MobileOne,658484
Singapore,MobileOne,658488
Singapore,MobileOne,658500
Singapore,MobileOne,65904
Singapore,MobileOne,65907
Singapore,MobileOne,65909
Singapore,MobileOne,659190
Singapore,MobileOne,659191
Singapore,MobileOne,659192
Singapore,MobileOne,659193
Singapore,MobileOne,659194
Singapore,MobileOne,659195
Singapore,MobileOne,659196
Singapore,MobileOne,659197
Singapore,MobileOne,659198
Singapore,MobileOne,65922
Singapore,MobileOne,659273
Singapore,MobileOne,659274
Singapore,MobileOne,659275
Singapore,MobileOne,659276
Singapore,MobileOne,659277
Singapore,MobileOne,659278
Singapore,MobileOne,659279
Singapore,MobileOne,65932
Singapore,MobileOne,65934
Singapore,MobileOne,65936
Singapore,MobileOne,65943
Singapore,MobileOne,65947
Singapore,MobileOne,65968
Singapore,MobileOne,65969
Singapore,MobileOne,65974
Singapore,MobileOne,65976
Singapore,MobileOne,65979
Singapore,MobileOne,65984
Singapore,MobileOne,65987
Singapore,MobileOne,659889
Singapore,Other,658
Singapore,Other,659
Singapore,Singtel,65812
Singapore,Singtel,658181
Singapore,Singtel,658182
Singapore,Singtel,658218
Singapore,Singtel,658223
Singapore,Singtel,658228
Singapore,Singtel,658260
Singapore,Singtel,658261
Singapore,Singtel,658262
Singapore,Singtel,658263
Singapore,Singtel,658264
Singapore,Singtel,658265
Singapore,Singtel,658266
Singapore,Singtel,658267
Singapore,Singtel,658269
Singapore,Singtel,658280
Singapore,Singtel,658281
Singapore,Singtel,658283
Singapore,Singtel,658284
Singapore,Singtel,658285
Singapore,Singtel,658286
Singapore,Singtel,658287
Singapore,Singtel,658289
Singapore,Singtel,658299
Singapore,Singtel,65830
Singapore,Singtel,65831
Singapore,Singtel,658338
Singapore,Singtel,658339
Singapore,Singtel,65834
Singapore,Singtel,658350
Singapore,Singtel,658351
Singapore,Singtel,658353
Singapore,Singtel,658354
Singapore,Singtel,658355
Singapore,Singtel,658356
Singapore,Singtel,658357
Singapore,Singtel,658358
Singapore,Singtel,658359
Singapore,Singtel,658360
Singapore,Singtel,658371
Singapore,Singtel,658372
Singapore,Singtel,658374
Singapore,Singtel,658375
Singapore,Singtel,658376
Singapore,Singtel,658379
Singapore,Singtel,658381
Singapore,Singtel,658385
Singapore,Singtel,658386
Singapore,Singtel,658387
Singapore,Singtel,658393
Singapore,Singtel,658398
Singapore,Singtel,658399
Singapore,Singtel,658401
Singapore,Singtel,658402
Singapore,Singtel,658403
Singapore,Singtel,658404
Singapore,Singtel,658405
Singapore,Singtel,658406
Singapore,Singtel,658407
Singapore,Singtel,658408
Singapore,Singtel,658409
Singapore,Singtel,658411
Singapore,Singtel,658420
Singapore,Singtel,658421
Singapore,Singtel,658422
Singapore,Singtel,658423
Singapore,Singtel,658424
Singapore,Singtel,658425
Singapore,Singtel,658426
Singapore,Singtel,658427
Singapore,Singtel,658428
Singapore,Singtel,658429
Singapore,Singtel,65843
Singapore,Singtel,658450
Singapore,Singtel,658451
Singapore,Singtel,658452
Singapore,Singtel,658453
Singapore,Singtel,658454
Singapore,Singtel,658455
Singapore,Singtel,658499
Singapore,Singtel,658511
Singapore,Singtel,658518
Singapore,Singtel,658522
Singapore,Singtel,658533
Singapore,Singtel,65901
Singapore,Singtel,65903
Singapore,Singtel,65905
Singapore,Singtel,65908
Singapore,Singtel,65911
Singapore,Singtel,65912
Singapore,Singtel,65913
Singapore,Singtel,65915
Singapore,Singtel,65917
Singapore,Singtel,659230
Singapore,Singtel,659231
Singapore,Singtel,659232
Singapore,Singtel,659233
Singapore,Singtel,659234
Singapore,Singtel,659235
Singapore,Singtel,659236
Singapore,Singtel,659295
Singapore,Singtel,659296
Singapore,Singtel,659297
Singapore,Singtel,659298
Singapore,Singtel,659299
Singapore,Singtel,659334
Singapore,Singtel,65935
Singapore,Singtel,65937
Singapore,Singtel,65939
Singapore,Singtel,65944
Singapore,Singtel,65946
Singapore,Singtel,65961
Singapore,Singtel,65962
Singapore,Singtel,65963
Singapore,Singtel,65964
Singapore,Singtel,65965
Singapore,Singtel,65966
Singapore,Singtel,65967
Singapore,Singtel,659710
Singapore,Singtel,659711
Singapore,Singtel,659712
Singapore,Singtel,659713
Singapore,Singtel,659714
Singapore,Singtel,659715
Singapore,Singtel,659716
Singapore,Singtel,65972
Singapore,Singtel,65973
Singapore,Singtel,65975
Singapore,Singtel,65977
Singapore,Singtel,65978
Singapore,Singtel,659806
Singapore,Singtel,659807
Singapore,Singtel,659810
Singapore,Singtel,659811
Singapore,Singtel,659812
Singapore,Singtel,659815
Singapore,Singtel,659816
Singapore,Singtel,659817
Singapore,Singtel,659818
Singapore,Singtel,659819
Singapore,Singtel,65982
Singapore,Singtel,65983
Singapore,Singtel,65986
Singapore,Singtel,659888
Singapore,Singtel,65989
Singapore,Starhub,65811
Singapore,Starhub,65813
Singapore,Starhub,65814
Singapore,Starhub,65815
Singapore,Starhub,65816
Singapore,Starhub,658180
Singapore,Starhub,658183
Singapore,Starhub,658184
Singapore,Starhub,658185
Singapore,Starhub,658186
Singapore,Starhub,658187
Singapore,Starhub,658189
Singapore,Starhub,658198
Singapore,Starhub,65820
Singapore,Starhub,658220
Singapore,Starhub,658221
Singapore,Starhub,658224
Singapore,Starhub,658225
Singapore,Starhub,658226
Singapore,Starhub,658227
Singapore,Starhub,658229
Singapore,Starhub,65823
Singapore,Starhub,65824
Singapore,Starhub,65825
Singapore,Starhub,658268
Singapore,Starhub,658290
Singapore,Starhub,658291
Singapore,Starhub,658292
Singapore,Starhub,658293
Singapore,Starhub,658294
Singapore,Starhub,658295
Singapore,Starhub,658296
Singapore,Starhub,658297
Singapore,Starhub,658298
Singapore,Starhub,658321
Singapore,Starhub,658322
Singapore,Starhub,658328
Singapore,Starhub,658330
Singapore,Starhub,658331
Singapore,Starhub,658332
Singapore,Starhub,658334
Singapore,Starhub,658335
Singapore,Starhub,658336
Singapore,Starhub,658337
Singapore,Starhub,658352
Singapore,Starhub,658361
Singapore,Starhub,658362
Singapore,Starhub,658363
Singapore,Starhub,658364
Singapore,Starhub,658365
Singapore,Starhub,658367
Singapore,Starhub,658369
Singapore,Starhub,658370
Singapore,Starhub,658373
Singapore,Starhub,658377
Singapore,Starhub,658378
Singapore,Starhub,658380
Singapore,Starhub,658384
Singapore,Starhub,658389
Singapore,Starhub,658390
Singapore,Starhub,658391
Singapore,Starhub,658392
Singapore,Starhub,658394
Singapore,Starhub,658395
Singapore,Starhub,658396
Singapore,Starhub,658400
Singapore,Starhub,658468
Singapore,Starhub,658478
Singapore,Starhub,658498
Singapore,Starhub,658501
Singapore,Starhub,658503
Singapore,Starhub,658505
Singapore,Starhub,658508
Singapore,Starhub,658509
Singapore,Starhub,658528
Singapore,Starhub,658538
Singapore,Starhub,65900
Singapore,Starhub,65902
Singapore,Starhub,65906
Singapore,Starhub,65910
Singapore,Starhub,65914
Singapore,Starhub,65916
Singapore,Starhub,65918
Singapore,Starhub,659199
Singapore,Starhub,659237
Singapore,Starhub,659238
Singapore,Starhub,659239
Singapore,Starhub,65924
Singapore,Starhub,659270
Singapore,Starhub,659271
Singapore,Starhub,659272
Singapore,Starhub,659335
Singapore,Starhub,659336
Singapore,Starhub,659337
Singapore,Starhub,659338
Singapore,Starhub,659339
Singapore,Starhub,65938
Singapore,Starhub,65942
Singapore,Starhub,65945
Singapore,Starhub,65948
Singapore,Starhub,659499
Singapore,Starhub,659800
Singapore,Starhub,659813
Singapore,Starhub,659814
Singapore,Starhub,65985
Singapore,Starhub,659880
Singapore,Starhub,659881
Singapore,Starhub,659882
Singapore,Starhub,659883
Singapore,Starhub,659884
Singapore,Starhub,659885
Singapore,Starhub,659886
Singapore,Starhub,659887
Singapore,Sembawang,65675
Singapore,Tampines,65677
Slovak Republic,Slovak Republic,421
Slovak Republic,Bardejov,42154
Slovak Republic,Bratislava,4212
Slovak Republic,Humenne,42157
Slovak Republic,Levice 36,42136
Slovak Republic,Mobile,421901
Slovak Republic,Mobile,421902
Slovak Republic,Mobile,421903
Slovak Republic,Mobile,421904
Slovak Republic,Mobile,421910
Slovak Republic,Mobile,421911
Slovak Republic,Mobile,421912
Slovak Republic,Mobile,421914
Slovak Republic,Globtel,421909
Slovak Republic,O2/Telefonica,421940
Slovak Republic,O2/Telefonica,421944
Slovak Republic,O2/Telefonica,421948
Slovak Republic,O2/Telefonica,421949
Slovak Republic,Orange,421905
Slovak Republic,Orange,421906
Slovak Republic,Orange,421907
Slovak Republic,Orange,421908
Slovak Republic,Orange,42191
Slovak Republic,Orange,421915
Slovak Republic,Orange,421916
Slovak Republic,Orange,421917
Slovak Republic,Orange,421918
Slovak Republic,Orange,421919
Slovak Republic,Orange,421945
Slovak Republic,Other,4219
Slovak Republic,SWAN,421950
Slovak Republic,SWAN,421951
Slovak Republic,Nitra,42137
Slovak Republic,Special Services,421650700
Slovak Republic,Special Services,421650906
Slovak Republic,Topol'Cany,42138
Slovak Republic,Trnava,42133
Slovak Republic,Zvolen,42145
Slovenia,Slovenia,386
Slovenia,Special Services,38642946
Slovenia,Special Services,38644161
Slovenia,Special Services,38644244
Slovenia,Special Services,38644662
Slovenia,Special Services,3868189
Slovenia,Special Services,38682230
Slovenia,Special Services,38682821
Slovenia,Special Services,38682890100
Slovenia,Special Services,386891300
Slovenia,Special Services,386891301
Slovenia,Special Services,386891302
Slovenia,Alternative fix,38612009
Slovenia,Alternative fix,38612350
Slovenia,Alternative fix,38612355
Slovenia,Alternative fix,38612430
Slovenia,Alternative fix,38612432
Slovenia,Alternative fix,38612926
Slovenia,Alternative fix,38612927
Slovenia,Alternative fix,38613087
Slovenia,Alternative fix,3861320
Slovenia,Alternative fix,3861330
Slovenia,Alternative fix,3861400
Slovenia,Alternative fix,3861401
Slovenia,Alternative fix,38615550
Slovenia,Alternative fix,38615555
Slovenia,Alternative fix,3861600
Slovenia,Alternative fix,3861601
Slovenia,Alternative fix,3861620
Slovenia,Alternative fix,3861777
Slovenia,Alternative fix,3861810
Slovenia,Alternative fix,38618280
Slovenia,Alternative fix,38618281
Slovenia,Alternative fix,38618282
Slovenia,Alternative fix,38618888
Slovenia,Alternative fix,38618889
Slovenia,Alternative fix,38622926
Slovenia,Alternative fix,38622927
Slovenia,Alternative fix,3862444
Slovenia,Alternative fix,38625552
Slovenia,Alternative fix,38625555
Slovenia,Alternative fix,3862600
Slovenia,Alternative fix,3862620
Slovenia,Alternative fix,3862621
Slovenia,Alternative fix,3862707
Slovenia,Alternative fix,3862820
Slovenia,Alternative fix,38628280
Slovenia,Alternative fix,38628281
Slovenia,Alternative fix,38628884
Slovenia,Alternative fix,38632432
Slovenia,Alternative fix,38632926
Slovenia,Alternative fix,38632927
Slovenia,Alternative fix,38635550
Slovenia,Alternative fix,38635555
Slovenia,Alternative fix,3863600
Slovenia,Alternative fix,3863620
Slovenia,Alternative fix,3863777
Slovenia,Alternative fix,38638280
Slovenia,Alternative fix,38638281
Slovenia,Alternative fix,38638282
Slovenia,Alternative fix,38638283
Slovenia,Alternative fix,3863830
Slovenia,Alternative fix,38638888
Slovenia,Alternative fix,38642926
Slovenia,Alternative fix,38642927
Slovenia,Alternative fix,38645550
Slovenia,Alternative fix,38645555
Slovenia,Alternative fix,3864600
Slovenia,Alternative fix,3864620
Slovenia,Alternative fix,3864777
Slovenia,Alternative fix,38648280
Slovenia,Alternative fix,38648281
Slovenia,Alternative fix,3864840
Slovenia,Alternative fix,38652926
Slovenia,Alternative fix,38652927
Slovenia,Alternative fix,38655550
Slovenia,Alternative fix,38655555
Slovenia,Alternative fix,3865600
Slovenia,Alternative fix,3865620
Slovenia,Alternative fix,3865777
Slovenia,Alternative fix,38658280
Slovenia,Alternative fix,3865850
Slovenia,Alternative fix,38658888
Slovenia,Alternative fix,386590
Slovenia,Alternative fix,386591
Slovenia,Alternative fix,3865920
Slovenia,Alternative fix,3865921
Slovenia,Alternative fix,3865922
Slovenia,Alternative fix,3865923
Slovenia,Alternative fix,3865924
Slovenia,Alternative fix,3865925
Slovenia,Alternative fix,386593
Slovenia,Alternative fix,386594
Slovenia,Alternative fix,386595
Slovenia,Alternative fix,3865968
Slovenia,Alternative fix,3865969
Slovenia,Alternative fix,386597
Slovenia,Alternative fix,38672926
Slovenia,Alternative fix,38672927
Slovenia,Alternative fix,38675550
Slovenia,Alternative fix,38675555
Slovenia,Alternative fix,3867600
Slovenia,Alternative fix,3867620
Slovenia,Alternative fix,3867777
Slovenia,Alternative fix,38678280
Slovenia,Alternative fix,3867870
Slovenia,Alternative fix,3868160
Slovenia,Alternative fix,3868161
Slovenia,Alternative fix,3868162
Slovenia,Alternative fix,3868181
Slovenia,Alternative fix,3868188
Slovenia,Alternative fix,3868227
Slovenia,Alternative fix,3868228
Slovenia,Alternative fix,3868280
Slovenia,Alternative fix,3868281
Slovenia,Alternative fix,3868282
Slovenia,Alternative fix,3868288
Slovenia,Alternative fix,38683282
Slovenia,Alternative fix,38683283
Slovenia,Alternative fix,386833
Slovenia,Alternative fix,386838
Slovenia,Alternative fix,3869804
Slovenia,Alternative fix,3869805
Slovenia,Alternative fix,3869806
Slovenia,Alternative fix,3869809
Slovenia,Alternative fix,3869810
Slovenia,Alternative fix,3869812
Slovenia,Alternative fix,3869813
Slovenia,Alternative fix,3869815
Slovenia,Alternative fix,3869816
Slovenia,Alternative fix,3869818
Slovenia,Alternative fix,3869819
Slovenia,Alternative fix,3869820
Slovenia,Alternative fix,3869824
Slovenia,Alternative fix,3869826
Slovenia,Alternative fix,3869827
Slovenia,IPKO,386437
Slovenia,Ljubljana,3861
Slovenia,Mobile,38634
Slovenia,Mobile,386599
Slovenia,Mobile,386880
Slovenia,Mobile,386881
Slovenia,Mobile,386888
Slovenia,Mobile,386889
Slovenia,IPKO,38643
Slovenia,IPKO,38649
Slovenia,Mobitel,38631
Slovenia,Mobitel,38641
Slovenia,Mobitel,38651
Slovenia,Mobitel,38671
Slovenia,Mobitel,3869800
Slovenia,Mobitel,3869803
Slovenia,Mobitel,3869817
Slovenia,Simobile/Vodafone,38630
Slovenia,Simobile/Vodafone,38640
Slovenia,Simobile/Vodafone,38650
Slovenia,Simobile/Vodafone,38668
Slovenia,Simobile/Vodafone,3869801
Slovenia,Simobile/Vodafone,386981
Slovenia,T2,38664
Slovenia,T2,3869814
Slovenia,Tusmobile,38670
Slovenia,Tusmobile,3869802
Slovenia,Tusmobile,3869807
Slovenia,Siol,386123550
Solomon Islands,Solomon Islands,677
Solomon Islands,Mobile,6771
Solomon Islands,Mobile,6773
Solomon Islands,Mobile,6774
Solomon Islands,Mobile,6776
Solomon Islands,Mobile,6777
Solomon Islands,Mobile,6778
Solomon Islands,Mobile,6779
Solomon Islands,Breeze,67770
Solomon Islands,Breeze,67771
Solomon Islands,Breeze,67772
Solomon Islands,Breeze,67778
Solomon Islands,Breeze,67779
Solomon Islands,Breeze,67794
Solomon Islands,Breeze,67795
Solomon Islands,Breeze,67796
Solomon Islands,Breeze,67797
Somalia,Somalia,252
Somalia Hormund,Somalia Hormund,25234
Somalia Hormund,Somalia Hormund,25239
Somalia Hormund,Somalia Hormund,25243
Somalia Hormund,Somalia Hormund,25247
Somalia Hormund,Somalia Hormund,25252
Somalia,Golis,25242
Somalia,Golis,25245
Somalia,Golis,25246
Somalia,Golis,25257
Somalia,Golis,25258
Somalia,Golis,25288
Somalia,Golis,25290
Somalia,Hargeysa,2521
Somalia,Hormund,25215
Somalia,Hormund,25216
Somalia,Hormund,25218
Somalia,Nationalink,25217
Somalia,Nationalink,25219
Somalia,Nationalink,25250
Somalia,Nationalink,25251
Somalia,Nationalink,25253
Somalia,Nationalink,25256
Somalia,Nationalink,25259
Somalia,Nationalink,25267
Somalia,Nationalink,25269
Somalia,STC,25221
Somalia,STC,25228
Somalia,STC,25229
Somalia,STC,25268
Somalia,STG,25222
Somalia,STG,25254
Somalia,STG,25266
Somalia,Telecom Somalia,25212
Somalia,Telecom Somalia,25213
Somalia,Telecom Somalia,25214
Somalia,Telecom Somalia,25223
Somalia,Telecom Somalia,25231
Somalia,Telecom Somalia,25233
Somalia,Telecom Somalia,25262
Somalia,Telsom,25224
Somalia,Telsom,25225
Somalia,Telsom,25226
Somalia,Telsom,25227
Somalia,Mogadishu,25261
South Africa,South Africa,27
South Africa,Cape Town,2721
South Africa,Durban,2731
South Africa,Johannesburg,27010
South Africa,Limpopo,27150
South Africa,MTN Business Voip,27102850
South Africa,MTN Business Voip,27122850
South Africa,MTN Business Voip,27132850
South Africa,MTN Business Voip,27142850
South Africa,MTN Business Voip,27152850
South Africa,MTN Business Voip,27162850
South Africa,MTN Business Voip,27172850
South Africa,MTN Business Voip,27182850
South Africa,MTN Business Voip,27212850
South Africa,MTN Business Voip,27222850
South Africa,MTN Business Voip,27232850
South Africa,MTN Business Voip,27272850
South Africa,MTN Business Voip,27282850
South Africa,MTN Business Voip,27312850
South Africa,MTN Business Voip,27342850
South Africa,MTN Business Voip,27352850
South Africa,MTN Business Voip,27412850
South Africa,MTN Business Voip,27422850
South Africa,MTN Business Voip,27432850
South Africa,MTN Business Voip,27442850
South Africa,MTN Business Voip,27472850
South Africa,MTN Business Voip,27512850
South Africa,MTN Business Voip,27532850
South Africa,MTN Business Voip,27542850
South Africa,MTN Business Voip,27572850
South Africa,MTN Business Voip,2787740
South Africa,MTN Business Voip,2787741
South Africa,MTN Business Voip,2787742
South Africa,MTN Business Voip,27878450
South Africa,MTN Business Voip,27878451
South Africa,Mobile,276
South Africa,Mobile,277
South Africa,Mobile,278
South Africa,CELL C,2761
South Africa,CELL C,2762
South Africa,CELL C,2774
South Africa,CELL C,2784
South Africa,Liquid Telecom,2710120
South Africa,Liquid Telecom,2710288
South Africa,Liquid Telecom,271101
South Africa,Liquid Telecom,2711010
South Africa,Liquid Telecom,2711011
South Africa,Liquid Telecom,2711012
South Africa,Liquid Telecom,2711013
South Africa,Liquid Telecom,2711014
South Africa,Liquid Telecom,2711015
South Africa,Liquid Telecom,2711016
South Africa,Liquid Telecom,2711017
South Africa,Liquid Telecom,2711018
South Africa,Liquid Telecom,2711019
South Africa,Liquid Telecom,271102
South Africa,Liquid Telecom,2711020
South Africa,Liquid Telecom,2711021
South Africa,Liquid Telecom,2711022
South Africa,Liquid Telecom,2711023
South Africa,Liquid Telecom,2711024
South Africa,Liquid Telecom,2711025
South Africa,Liquid Telecom,2711026
South Africa,Liquid Telecom,2711027
South Africa,Liquid Telecom,2711028
South Africa,Liquid Telecom,2711029
South Africa,Liquid Telecom,271103
South Africa,Liquid Telecom,2711030
South Africa,Liquid Telecom,2711031
South Africa,Liquid Telecom,2711032
South Africa,Liquid Telecom,2711033
South Africa,Liquid Telecom,2711034
South Africa,Liquid Telecom,2711035
South Africa,Liquid Telecom,2711036
South Africa,Liquid Telecom,2711037
South Africa,Liquid Telecom,2711038
South Africa,Liquid Telecom,2711039
South Africa,Liquid Telecom,271104
South Africa,Liquid Telecom,2711040
South Africa,Liquid Telecom,2711041
South Africa,Liquid Telecom,2711042
South Africa,Liquid Telecom,2711043
South Africa,Liquid Telecom,2711044
South Africa,Liquid Telecom,2711045
South Africa,Liquid Telecom,2711046
South Africa,Liquid Telecom,2711047
South Africa,Liquid Telecom,2711048
South Africa,Liquid Telecom,2711049
South Africa,Liquid Telecom,271105
South Africa,Liquid Telecom,2711050
South Africa,Liquid Telecom,2711051
South Africa,Liquid Telecom,2711052
South Africa,Liquid Telecom,2711053
South Africa,Liquid Telecom,2711054
South Africa,Liquid Telecom,2711055
South Africa,Liquid Telecom,2711056
South Africa,Liquid Telecom,2711057
South Africa,Liquid Telecom,2711058
South Africa,Liquid Telecom,2711059
South Africa,Liquid Telecom,271106
South Africa,Liquid Telecom,2711060
South Africa,Liquid Telecom,2711061
South Africa,Liquid Telecom,2711062
South Africa,Liquid Telecom,2711063
South Africa,Liquid Telecom,2711064
South Africa,Liquid Telecom,2711065
South Africa,Liquid Telecom,2711066
South Africa,Liquid Telecom,2711067
South Africa,Liquid Telecom,2711068
South Africa,Liquid Telecom,2711069
South Africa,Liquid Telecom,271107
South Africa,Liquid Telecom,2711070
South Africa,Liquid Telecom,2711071
South Africa,Liquid Telecom,2711072
South Africa,Liquid Telecom,2711073
South Africa,Liquid Telecom,2711074
South Africa,Liquid Telecom,2711075
South Africa,Liquid Telecom,2711076
South Africa,Liquid Telecom,2711077
South Africa,Liquid Telecom,2711078
South Africa,Liquid Telecom,2711079
South Africa,Liquid Telecom,271108
South Africa,Liquid Telecom,2711080
South Africa,Liquid Telecom,2711081
South Africa,Liquid Telecom,2711082
South Africa,Liquid Telecom,2711083
South Africa,Liquid Telecom,2711084
South Africa,Liquid Telecom,2711085
South Africa,Liquid Telecom,2711086
South Africa,Liquid Telecom,2711087
South Africa,Liquid Telecom,2711088
South Africa,Liquid Telecom,2711089
South Africa,Liquid Telecom,2711580
South Africa,Liquid Telecom,2711581
South Africa,Liquid Telecom,2711582
South Africa,Liquid Telecom,2711583
South Africa,Liquid Telecom,2711584
South Africa,Liquid Telecom,2711585
South Africa,Liquid Telecom,2711586
South Africa,Liquid Telecom,2711587
South Africa,Liquid Telecom,2711589
South Africa,Liquid Telecom,2711590
South Africa,Liquid Telecom,2711591
South Africa,Liquid Telecom,2711592
South Africa,Liquid Telecom,2711593
South Africa,Liquid Telecom,2711594
South Africa,Liquid Telecom,2711595
South Africa,Liquid Telecom,271274
South Africa,Liquid Telecom,2712740
South Africa,Liquid Telecom,2712741
South Africa,Liquid Telecom,2712742
South Africa,Liquid Telecom,2712743
South Africa,Liquid Telecom,2712744
South Africa,Liquid Telecom,2712745
South Africa,Liquid Telecom,2712746
South Africa,Liquid Telecom,2712747
South Africa,Liquid Telecom,2712748
South Africa,Liquid Telecom,2712749
South Africa,Liquid Telecom,271275
South Africa,Liquid Telecom,2712750
South Africa,Liquid Telecom,2712751
South Africa,Liquid Telecom,2712752
South Africa,Liquid Telecom,2712753
South Africa,Liquid Telecom,2712754
South Africa,Liquid Telecom,2712755
South Africa,Liquid Telecom,2712756
South Africa,Liquid Telecom,2712757
South Africa,Liquid Telecom,2712758
South Africa,Liquid Telecom,2712759
South Africa,Liquid Telecom,271276
South Africa,Liquid Telecom,2712760
South Africa,Liquid Telecom,2712761
South Africa,Liquid Telecom,2712762
South Africa,Liquid Telecom,2712763
South Africa,Liquid Telecom,2712764
South Africa,Liquid Telecom,2712765
South Africa,Liquid Telecom,2712766
South Africa,Liquid Telecom,2712767
South Africa,Liquid Telecom,2712768
South Africa,Liquid Telecom,2712769
South Africa,Liquid Telecom,2712770
South Africa,Liquid Telecom,2712771
South Africa,Liquid Telecom,2712772
South Africa,Liquid Telecom,2713811
South Africa,Liquid Telecom,2713812
South Africa,Liquid Telecom,2713813
South Africa,Liquid Telecom,2713814
South Africa,Liquid Telecom,2713815
South Africa,Liquid Telecom,2713816
South Africa,Liquid Telecom,2713817
South Africa,Liquid Telecom,2713818
South Africa,Liquid Telecom,2713819
South Africa,Liquid Telecom,271382
South Africa,Liquid Telecom,2713820
South Africa,Liquid Telecom,2713821
South Africa,Liquid Telecom,2713822
South Africa,Liquid Telecom,2713823
South Africa,Liquid Telecom,2713824
South Africa,Liquid Telecom,2713825
South Africa,Liquid Telecom,2713826
South Africa,Liquid Telecom,2713827
South Africa,Liquid Telecom,2713828
South Africa,Liquid Telecom,2713829
South Africa,Liquid Telecom,2713830
South Africa,Liquid Telecom,2713831
South Africa,Liquid Telecom,2713832
South Africa,Liquid Telecom,2714811
South Africa,Liquid Telecom,2714812
South Africa,Liquid Telecom,2714813
South Africa,Liquid Telecom,2714814
South Africa,Liquid Telecom,2714815
South Africa,Liquid Telecom,2714816
South Africa,Liquid Telecom,2714817
South Africa,Liquid Telecom,2714818
South Africa,Liquid Telecom,2714819
South Africa,Liquid Telecom,2714820
South Africa,Liquid Telecom,2714821
South Africa,Liquid Telecom,2714822
South Africa,Liquid Telecom,2714823
South Africa,Liquid Telecom,2714824
South Africa,Liquid Telecom,2715815
South Africa,Liquid Telecom,2715816
South Africa,Liquid Telecom,2715817
South Africa,Liquid Telecom,2715818
South Africa,Liquid Telecom,2715819
South Africa,Liquid Telecom,271582
South Africa,Liquid Telecom,2715820
South Africa,Liquid Telecom,2715821
South Africa,Liquid Telecom,2715822
South Africa,Liquid Telecom,2715823
South Africa,Liquid Telecom,2715824
South Africa,Liquid Telecom,2715825
South Africa,Liquid Telecom,2715826
South Africa,Liquid Telecom,2715827
South Africa,Liquid Telecom,2715828
South Africa,Liquid Telecom,2715829
South Africa,Liquid Telecom,2715830
South Africa,Liquid Telecom,2715831
South Africa,Liquid Telecom,2715832
South Africa,Liquid Telecom,2716811
South Africa,Liquid Telecom,2716812
South Africa,Liquid Telecom,2716813
South Africa,Liquid Telecom,2716814
South Africa,Liquid Telecom,2716815
South Africa,Liquid Telecom,2716816
South Africa,Liquid Telecom,2716817
South Africa,Liquid Telecom,2716818
South Africa,Liquid Telecom,2717812
South Africa,Liquid Telecom,2717813
South Africa,Liquid Telecom,2717814
South Africa,Liquid Telecom,2717815
South Africa,Liquid Telecom,2717816
South Africa,Liquid Telecom,2717817
South Africa,Liquid Telecom,2717818
South Africa,Liquid Telecom,2717822
South Africa,Liquid Telecom,2717823
South Africa,Liquid Telecom,2718811
South Africa,Liquid Telecom,2718812
South Africa,Liquid Telecom,2718813
South Africa,Liquid Telecom,2718814
South Africa,Liquid Telecom,2718815
South Africa,Liquid Telecom,2718816
South Africa,Liquid Telecom,2718817
South Africa,Liquid Telecom,2718818
South Africa,Liquid Telecom,2718819
South Africa,Liquid Telecom,2718820
South Africa,Liquid Telecom,2718821
South Africa,Liquid Telecom,2718822
South Africa,Liquid Telecom,2718823
South Africa,Liquid Telecom,2718824
South Africa,Liquid Telecom,2718825
South Africa,Liquid Telecom,2721120
South Africa,Liquid Telecom,2721801
South Africa,Liquid Telecom,2721802
South Africa,Liquid Telecom,272181
South Africa,Liquid Telecom,2721810
South Africa,Liquid Telecom,2721811
South Africa,Liquid Telecom,2721812
South Africa,Liquid Telecom,2721813
South Africa,Liquid Telecom,2721814
South Africa,Liquid Telecom,2721815
South Africa,Liquid Telecom,2721816
South Africa,Liquid Telecom,2721817
